filepath,class_name,label,patient_id,split
data\brain_tumor\glioma\Tr-gl_1007.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1008.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1009.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_101.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1010.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1011.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1012.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1013.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1014.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1015.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1016.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1017.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1018.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1019.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_102.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1020.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1021.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1022.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1023.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1024.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1025.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1026.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1027.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1028.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1029.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_103.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1030.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1031.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1032.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1033.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1034.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1035.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1036.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1037.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1038.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1039.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_104.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1040.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1041.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1042.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1043.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1044.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1045.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1046.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1047.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1048.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1049.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_105.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1050.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1051.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1052.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1053.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1054.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1055.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1056.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1057.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1058.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1059.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_106.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1060.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1061.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1062.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1063.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1064.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1065.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1066.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1067.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1068.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1069.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_107.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1070.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1071.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1072.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1073.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1074.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1075.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1076.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1077.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1078.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1079.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_108.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1080.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1081.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1082.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1083.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1084.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1085.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1086.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1087.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1088.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1089.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_109.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1090.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1091.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1092.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1093.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1094.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1095.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1096.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1097.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1098.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1099.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_11.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_110.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1100.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1101.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1102.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1103.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1104.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1105.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1106.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1107.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1108.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1109.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_111.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1110.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1111.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1112.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1113.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1114.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1115.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1116.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1117.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1118.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1119.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_112.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1120.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1121.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1122.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1123.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1124.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1125.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1126.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1127.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1128.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1129.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_113.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1130.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1131.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1132.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1133.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1134.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1135.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1136.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1137.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1138.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1139.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_114.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1140.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1141.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1142.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1143.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1144.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1145.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1146.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1147.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1148.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1149.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_115.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1150.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1151.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1152.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1153.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1154.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1155.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1156.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1157.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1158.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1159.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_116.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1160.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1161.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1162.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1163.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1164.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1165.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1166.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1167.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1168.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1169.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_117.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1170.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1171.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1172.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1173.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1174.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1175.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1176.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1177.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1178.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1179.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_118.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1180.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1181.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1182.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1183.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1184.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1185.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1186.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1187.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1188.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1189.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_119.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1190.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1191.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1192.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1193.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1194.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1195.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1196.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1197.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1198.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1199.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_12.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_120.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1200.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1201.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1202.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1203.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1204.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1205.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1206.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1207.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1208.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1209.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_121.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1210.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1211.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1212.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1213.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1214.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1215.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1216.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1217.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1218.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1219.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_122.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1220.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1221.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1222.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1223.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1224.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1225.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1226.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1227.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1228.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1229.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_123.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1230.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1231.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1232.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1233.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1234.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1235.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1236.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1237.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1238.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1239.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_124.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1240.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1241.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1242.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1243.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1244.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1245.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1246.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1247.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1248.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1249.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_125.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1250.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1251.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1252.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1253.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1254.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1255.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1256.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1257.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1258.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1259.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_126.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1260.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1261.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1262.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1263.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1264.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1265.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1266.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1267.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1268.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1269.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_127.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1270.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1271.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1272.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1273.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1274.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1275.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1276.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1277.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1278.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1279.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_128.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1280.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1281.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1282.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1283.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1284.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1285.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1286.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1287.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1288.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1289.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_129.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1290.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1291.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1292.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1293.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1294.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1295.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1296.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1297.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1298.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1299.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_13.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_130.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1300.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1301.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1302.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1303.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1304.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1305.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1306.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1307.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1308.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1309.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_131.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1310.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1311.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1312.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1313.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1314.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1315.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1316.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1317.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1318.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1319.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_132.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1320.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1321.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1322.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1323.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1324.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1325.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1326.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1327.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1328.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1329.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_133.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1330.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1331.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1332.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1333.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1334.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1335.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1336.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1337.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1338.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1339.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_134.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1340.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1341.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1342.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1343.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1344.jpg,glioma,0,,val
data\brain_tumor\glioma\Tr-gl_1345.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1346.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1347.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1348.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1349.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_135.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1350.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1351.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1352.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1353.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1354.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1355.jpg,glioma,0,,test
data\brain_tumor\glioma\Tr-gl_1356.jpg,glioma,0,,train
data\brain_tumor\glioma\Tr-gl_1357.jpg,glioma,0,,test
